date,open,high,low,close,volume
2022-02-16,3369.939766396913,3378.7942723116603,3336.626105855008,3342.8505859375,3256906
2022-02-17,3353.2827969372806,3362.049549347574,3312.9557358499305,3317.514404296875,3134372
2022-02-18,3304.189423888857,3345.3492891353967,3294.195410421735,3326.0185546875,3688883
2022-02-21,3340.1329231984273,3355.737786485923,3248.564230091958,3260.7060546875,7465922
2022-02-22,3199.8645395262893,3215.5569402853985,3129.730522221603,3144.10791015625,5408531
2022-02-23,3165.6746879993425,3176.107039048712,3117.1506217770543,3124.295654296875,2426203
2022-02-24,3045.5703737803015,3054.2057121800476,2972.8940679174907,2982.142822265625,5039136
2022-02-25,3040.309823069037,3094.6636895714246,3035.049771472032,3086.554443359375,2549723
2022-02-28,3059.596641792147,3124.2514418873247,3029.7019299658295,3115.879150390625,3288942
2022-03-02,3114.3887506600677,3131.4400410557255,3073.6233525163116,3108.82177734375,2761341
2022-03-03,3123.462426865267,3137.2700617291334,3094.7513131007195,3107.28759765625,1928039
2022-03-04,3069.6785770495417,3122.016049893525,3057.010661712767,3089.710693359375,2370257
2022-03-07,3024.5298494131002,3110.4440306428055,3008.355232590042,3055.125732421875,3054130
2022-03-08,3033.296400672888,3163.9210144590907,3033.296400672888,3155.987060546875,3300992
2022-03-09,3160.4140309278837,3203.371114843408,3153.4445060377907,3184.6103515625,2719654
2022-03-10,3229.671634344163,3229.671634344163,3169.181041844232,3174.397216796875,2005441
2022-03-11,3158.8800986737456,3190.966498478323,3149.762761674697,3155.28564453125,1623423
2022-03-14,3138.497485009779,3198.418325678582,3138.497485009779,3193.72802734375,1765688
2022-03-15,3207.754501476637,3207.754501476637,3143.231122256643,3150.682861328125,3651133
2022-03-16,3191.5361524000095,3215.6447210556885,3170.2767782218198,3205.036865234375,3090475
2022-03-17,3240.7176270045443,3252.464989061117,3208.8942744668934,3219.808837890625,3600452
2022-03-21,3240.191872844113,3255.928151498079,3169.1811743321073,3179.438232421875,2413831
2022-03-22,3191.0974556455926,3253.341389533185,3177.947328767932,3244.53076171875,2907611
2022-03-23,3250.7122940367576,3269.823860038966,3234.932137269589,3254.569580078125,1596195
2022-03-24,3243.6987715524565,3294.7212337472197,3239.3153948341424,3287.401123046875,1879046
2022-03-25,3296.2113121317043,3313.394233297543,3219.1516403409387,3250.229736328125,1690133
2022-03-28,3239.3152410797343,3255.0953965166586,3209.6835730639873,3250.448974609375,1760990
2022-03-29,3239.0960722012105,3262.985474181719,3235.8085398185717,3248.388916015625,2689063
2022-03-30,3277.0124232969383,3277.0124232969383,3249.134104658304,3271.35791015625,1583455
2022-03-31,3278.7658004019236,3291.609008632917,3261.4075857110292,3278.721923828125,2168110
2022-04-01,3285.77935286415,3298.929483678708,3268.289721687204,3295.20361328125,1387014
2022-04-04,3298.0524783670694,3313.832633765955,3276.2233490114336,3305.372802734375,1472994
2022-04-05,3306.818835025309,3362.5754630314427,3306.818835025309,3344.340576171875,2314947
2022-04-06,3339.5192456312348,3339.5192456312348,3271.0069428753104,3292.22265625,2051729
2022-04-07,3283.5880825721038,3283.5880825721038,3225.289161869649,3229.803955078125,2494829
2022-04-08,3234.931542719195,3248.081670941631,3193.2894700148154,3231.117919921875,2296773
2022-04-11,3234.9316004658776,3254.525377479889,3205.2123957654703,3240.542236328125,2291660
2022-04-12,3228.7945975810426,3277.8884062871352,3198.417889056956,3235.895751953125,4483476
2022-04-13,3249.835082287249,3252.3336923091606,3204.7301844452404,3210.3408203125,1621672
2022-04-18,3164.79759416944,3164.79759416944,3088.088511208269,3092.9541015625,3820792
2022-04-19,3112.1974330460894,3124.076426618072,3015.0178867422333,3043.72900390625,3170014
2022-04-20,3068.3637327349343,3128.985747727427,3050.830225690735,3118.158935546875,2640370
2022-04-21,3138.497778704766,3194.6050015642927,3127.451583591469,3181.14794921875,2280996
2022-04-22,3139.4622934717854,3170.934854046478,3131.0461241987823,3167.03369140625,1581465
2022-04-25,3119.210601050943,3142.0041580007246,3097.3814725080088,3110.619140625,1960694
2022-04-26,3134.2455668934876,3145.4231768034088,3084.275075531486,3108.95361328125,1943469
2022-04-27,3108.6909342944846,3128.372254002144,3073.8869641027354,3122.016357421875,1727648
2022-04-28,3145.510989801784,3159.8883791702183,3101.721101186624,3142.267333984375,1703660
2022-04-29,3153.401256587347,3176.4139846900484,3100.6693195191265,3109.304443359375,2051115
2022-05-02,3085.8089874536313,3110.3997699115944,3062.007341104243,3105.5341796875,1324161
