date,open,high,low,close,volume
2022-03-16,1083.8387095081287,1095.6235563592827,1081.6091471404573,1093.55322265625,11149828
2022-03-17,1106.9303748135985,1136.3468717821495,1098.8993784397219,1129.2032470703125,21422098
2022-03-21,1112.0493977484434,1130.249846191458,1109.7743416930666,1122.6966552734375,11999466
2022-03-22,1119.3751418583722,1153.4328665457272,1116.417676927256,1151.703857421875,22557065
2022-03-23,1147.9953600851836,1167.0375661035232,1147.9953600851836,1155.366455078125,15462187
2022-03-24,1142.08015447494,1175.8192962308133,1142.08015447494,1173.316650390625,13168266
2022-03-25,1175.0685459381182,1190.3114093068612,1172.5659000566366,1181.1429443359375,14222488
2022-03-28,1187.5813149251485,1196.5678044575318,1176.8885634283017,1193.018798828125,9891424
2022-03-29,1200.3215159366819,1200.3215159366819,1186.398217701339,1193.2916259765625,8684065
2022-03-30,1201.1863453712592,1223.0724028520565,1190.8120505919683,1216.2244873046875,15811550
2022-03-31,1212.584340487485,1214.7456618708436,1196.0446595036312,1198.8428955078125,13223718
2022-04-01,1199.4116203413212,1212.6752582349072,1193.0415116671982,1208.443603515625,7922880
2022-04-04,1208.2617761125623,1217.1572786813153,1201.9826544660282,1212.015625,7929162
2022-04-05,1206.2823045318924,1214.8366019261355,1192.4499926471442,1194.88427734375,13149870
2022-04-06,1177.1618722792348,1198.729354997681,1177.1618722792348,1191.699462890625,12257215
2022-04-07,1180.8016922079776,1185.7613700217532,1168.015859682402,1170.677734375,15496499
2022-04-08,1164.8307737717014,1194.4066235414564,1164.8307737717014,1190.1522216796875,15152495
2022-04-11,1183.0312648122701,1200.572052745213,1175.296097837182,1187.6724853515625,9254209
2022-04-12,1177.116066491659,1184.2143186613282,1162.737706900729,1165.30859375,13217742
2022-04-13,1171.4284128604863,1179.664132404293,1158.2330158892628,1161.0313720703125,10354235
2022-04-18,1152.545489452205,1164.7397805103374,1147.4493300930017,1157.4822998046875,9974224
2022-04-19,1163.920736701103,1213.972089786732,1160.7584292751112,1201.595703125,26141820
2022-04-20,1209.0124078704498,1244.0028730390352,1205.3722941596611,1236.9273681640625,25072240
2022-04-21,1251.6926535659309,1269.0285988217172,1243.092861615674,1265.8890380859375,21708633
2022-04-22,1255.3327253469529,1274.9437261640837,1248.6440386176957,1255.2872314453125,15054154
2022-04-25,1247.825046254362,1255.1051538112451,1211.9928211860372,1226.2574462890625,17063215
2022-04-26,1233.0824231040833,1271.7584924700711,1232.035943159545,1262.9539794921875,12227666
2022-04-27,1253.9449263825297,1286.7740721528176,1253.5808548135026,1264.1827392578125,19338945
2022-04-28,1278.5610555725848,1297.239310503393,1267.7089550364747,1283.065673828125,25614076
2022-04-29,1299.5827089210004,1299.5827089210004,1263.7049887259216,1269.597412109375,18214862
2022-05-02,1256.7433563845793,1276.5363340584336,1254.9459860935513,1265.1383056640625,9467006
2022-05-04,1267.2084828840266,1269.4835388914837,1217.7486714056079,1225.64306640625,19247660
2022-05-05,1239.2252151754037,1242.18280014838,1197.591676403661,1201.6412353515625,17210669
2022-05-06,1188.582409796725,1209.8769247815503,1180.0963532492094,1192.42724609375,19649948
2022-05-09,1171.6331985147315,1181.711782557566,1140.715158224648,1145.8568115234375,18083752
2022-05-10,1135.2550569441219,1149.633416525882,1118.4195452683007,1125.9954833984375,19511677
2022-05-11,1125.0854480941018,1130.6821606199796,1102.0163098457965,1114.4609375,16643899
2022-05-12,1104.5416911448524,1107.8859741719987,1078.378486557952,1091.755859375,20490321
2022-05-13,1103.8591166926499,1127.5196744148523,1099.0131741208802,1104.132080078125,19308778
2022-05-16,1107.7039403213957,1128.8847193240686,1099.6047027471154,1104.4051513671875,13437911
2022-05-17,1107.9997065605392,1155.6850157625827,1106.5891549718588,1150.7935791015625,16551828
2022-05-18,1155.5712773721964,1169.3808421611643,1141.2839062872033,1154.979736328125,17276788
2022-05-19,1130.2499303127915,1143.2177387581737,1122.0824507846328,1128.361572265625,14699118
2022-05-20,1143.2176453948912,1203.2337272058603,1138.4400638194588,1194.15625,21793091
2022-05-23,1197.364082975496,1207.3971730449673,1179.8461630484092,1186.1708984375,15252755
2022-05-24,1186.2163522132455,1200.3216273375488,1181.984697463416,1190.2431640625,13527818
2022-05-25,1198.956737262974,1208.8304783808387,1183.713752995507,1188.491455078125,12714544
2022-05-26,1194.1334932703796,1198.9111951609145,1159.3706180239299,1177.16162109375,17882023
2022-05-27,1179.8690179099194,1185.3746228810087,1155.7761439362052,1171.7015380859375,16521973
2022-05-30,1189.8564191042008,1216.7021540363792,1180.392243237482,1212.51611328125,13853398
2022-05-31,1201.8686470065388,1218.886133257268,1190.1749097343077,1197.8873291015625,70620653
2022-06-01,1198.638243225424,1208.1480337988985,1190.402522676765,1198.2742919921875,9776989
2022-06-02,1198.5016232049925,1243.2975879303071,1198.5016232049925,1239.5892333984375,22126569
2022-06-03,1248.5530698496407,1281.9281427980586,1247.642951094485,1264.7059326171875,23939791
2022-06-06,1264.9335082984549,1280.4038420032741,1252.102061607887,1259.2685546875,11093152
2022-06-07,1260.3378265980741,1269.9840987331656,1252.2159612910536,1261.6346435546875,12358255
2022-06-08,1261.6346065371608,1265.3884552322884,1235.949206752914,1239.4755859375,12479250
2022-06-09,1233.0825097662923,1275.3985751416717,1233.0825097662923,1273.46484375,17278305
2022-06-10,1261.24792684013,1269.4381532361936,1229.215044054509,1235.0164794921875,18093057
2022-06-13,1205.7819334162448,1216.156107684235,1190.4479609930536,1211.6514892578125,17620803
2022-06-14,1205.804612494347,1215.7238471836963,1189.151077141205,1195.8170166015625,14714312
2022-06-15,1191.016551311612,1200.0030396756413,1175.9329182849908,1181.3475341796875,11195535
2022-06-16,1193.4966675690844,1209.8998688820898,1162.10081677253,1164.8309326171875,17111475
2022-06-17,1164.8308634674381,1194.3383543037446,1163.0563604863046,1178.481201171875,24457187
2022-06-20,1185.3063342518615,1190.8120593552974,1147.1308115234453,1157.118408203125,12066797
2022-06-21,1164.830795221328,1180.0281654943678,1150.4069416324683,1175.796630859375,11720049
2022-06-22,1163.9661497975553,1164.057137590061,1137.9849226393887,1140.0780029296875,10617206
